slide_id,conch_feature,label
C3L-04410-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04410-22.h5,CPTAC-LSCC
C3L-04013-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04013-21.h5,CPTAC-LSCC
C3L-02650-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02650-26.h5,CPTAC-LSCC
C3N-00247-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00247-26.h5,CPTAC-LSCC
C3L-02130-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02130-24.h5,CPTAC-LSCC
C3L-02349-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02349-21.h5,CPTAC-LSCC
C3L-05420-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05420-22.h5,CPTAC-LSCC
C3L-02649-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02649-21.h5,CPTAC-LSCC
C3L-05394-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05394-23.h5,CPTAC-LSCC
C3N-02725-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02725-26.h5,CPTAC-LSCC
C3N-00221-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00221-28.h5,CPTAC-LSCC
C3L-02164-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02164-22.h5,CPTAC-LSCC
C3L-02164-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02164-26.h5,CPTAC-LSCC
C3N-02434-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02434-27.h5,CPTAC-LSCC
C3L-04014-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04014-28.h5,CPTAC-LSCC
C3N-03051-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03051-23.h5,CPTAC-LSCC
C3N-00221-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00221-22.h5,CPTAC-LSCC
C3L-05422-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05422-27.h5,CPTAC-LSCC
C3L-04808-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04808-23.h5,CPTAC-LSCC
C3N-01018-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01018-23.h5,CPTAC-LSCC
C3N-04167-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04167-22.h5,CPTAC-LSCC
C3L-05225-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05225-21.h5,CPTAC-LSCC
C3L-05411-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05411-22.h5,CPTAC-LSCC
C3L-02969-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02969-26.h5,CPTAC-LSCC
C3L-02969-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02969-21.h5,CPTAC-LSCC
C3L-02649-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02649-27.h5,CPTAC-LSCC
C3N-01020-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01020-24.h5,CPTAC-LSCC
C3L-05393-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05393-23.h5,CPTAC-LSCC
C3L-04409-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04409-23.h5,CPTAC-LSCC
C3L-05394-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05394-24.h5,CPTAC-LSCC
C3L-02665-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02665-27.h5,CPTAC-LSCC
C3N-03092-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03092-23.h5,CPTAC-LSCC
C3L-02168-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02168-23.h5,CPTAC-LSCC
C3L-05399-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05399-25.h5,CPTAC-LSCC
C3L-05221-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05221-25.h5,CPTAC-LSCC
C3L-04379-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04379-22.h5,CPTAC-LSCC
C3L-02646-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02646-28.h5,CPTAC-LSCC
C3L-01285-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01285-23.h5,CPTAC-LSCC
C3L-02349-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02349-26.h5,CPTAC-LSCC
C3L-04912-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04912-25.h5,CPTAC-LSCC
C3N-02435-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02435-22.h5,CPTAC-LSCC
C3L-04808-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04808-22.h5,CPTAC-LSCC
C3L-05411-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05411-27.h5,CPTAC-LSCC
C3L-04804-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04804-25.h5,CPTAC-LSCC
C3L-04854-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04854-21.h5,CPTAC-LSCC
C3L-05395-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05395-24.h5,CPTAC-LSCC
C3N-04457-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04457-26.h5,CPTAC-LSCC
C3L-04804-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04804-24.h5,CPTAC-LSCC
C3N-04609-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04609-22.h5,CPTAC-LSCC
C3L-04922-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04922-27.h5,CPTAC-LSCC
C3L-03963-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03963-25.h5,CPTAC-LSCC
C3L-03982-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03982-25.h5,CPTAC-LSCC
C3L-04888-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04888-26.h5,CPTAC-LSCC
C3N-04169-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04169-22.h5,CPTAC-LSCC
C3N-03886-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03886-22.h5,CPTAC-LSCC
C3N-02285-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02285-24.h5,CPTAC-LSCC
C3L-04336-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04336-23.h5,CPTAC-LSCC
C3L-05148-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05148-22.h5,CPTAC-LSCC
C3L-02163-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02163-21.h5,CPTAC-LSCC
C3N-04170-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04170-26.h5,CPTAC-LSCC
C3L-05395-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05395-28.h5,CPTAC-LSCC
C3L-04858-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04858-26.h5,CPTAC-LSCC
C3N-01025-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01025-21.h5,CPTAC-LSCC
C3N-01194-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01194-24.h5,CPTAC-LSCC
C3N-04124-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04124-21.h5,CPTAC-LSCC
C3N-02252-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02252-29.h5,CPTAC-LSCC
C3L-04781-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04781-25.h5,CPTAC-LSCC
C3L-05221-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05221-21.h5,CPTAC-LSCC
C3L-05423-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05423-28.h5,CPTAC-LSCC
C3N-03092-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03092-26.h5,CPTAC-LSCC
C3N-00555-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00555-21.h5,CPTAC-LSCC
C3L-04878-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04878-27.h5,CPTAC-LSCC
C3N-01017-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01017-23.h5,CPTAC-LSCC
C3N-02435-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02435-27.h5,CPTAC-LSCC
C3N-02283-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02283-21.h5,CPTAC-LSCC
C3N-05100-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05100-27.h5,CPTAC-LSCC
C3N-02374-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02374-23.h5,CPTAC-LSCC
C3L-02358-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02358-26.h5,CPTAC-LSCC
C3L-04858-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04858-27.h5,CPTAC-LSCC
C3L-05423-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05423-24.h5,CPTAC-LSCC
C3L-04786-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04786-28.h5,CPTAC-LSCC
C3L-04086-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04086-26.h5,CPTAC-LSCC
C3L-05393-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05393-25.h5,CPTAC-LSCC
C3N-02375-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02375-21.h5,CPTAC-LSCC
C3L-02660-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02660-23.h5,CPTAC-LSCC
C3L-04874-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04874-28.h5,CPTAC-LSCC
C3L-04216-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04216-23.h5,CPTAC-LSCC
C3L-02650-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02650-25.h5,CPTAC-LSCC
C3L-04728-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04728-22.h5,CPTAC-LSCC
C3N-03486-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03486-22.h5,CPTAC-LSCC
C3N-02523-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02523-23.h5,CPTAC-LSCC
C3L-03965-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03965-28.h5,CPTAC-LSCC
C3L-04367-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04367-24.h5,CPTAC-LSCC
C3L-05225-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05225-23.h5,CPTAC-LSCC
C3L-04749-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04749-24.h5,CPTAC-LSCC
C3L-02130-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02130-22.h5,CPTAC-LSCC
C3L-04921-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04921-26.h5,CPTAC-LSCC
C3L-02168-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02168-24.h5,CPTAC-LSCC
C3L-00081-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00081-21.h5,CPTAC-LSCC
C3L-03272-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03272-26.h5,CPTAC-LSCC
C3L-02627-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02627-28.h5,CPTAC-LSCC
C3L-05420-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05420-23.h5,CPTAC-LSCC
C3L-04922-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04922-28.h5,CPTAC-LSCC
C3N-05929-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05929-23.h5,CPTAC-LSCC
C3L-04216-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04216-21.h5,CPTAC-LSCC
C3L-02127-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02127-21.h5,CPTAC-LSCC
C3L-04880-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04880-26.h5,CPTAC-LSCC
C3L-04854-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04854-25.h5,CPTAC-LSCC
C3L-02163-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02163-23.h5,CPTAC-LSCC
C3L-04872-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04872-25.h5,CPTAC-LSCC
C3L-04746-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04746-27.h5,CPTAC-LSCC
C3L-00965-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00965-27.h5,CPTAC-LSCC
C3L-00927-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00927-23.h5,CPTAC-LSCC
C3L-04912-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04912-24.h5,CPTAC-LSCC
C3L-05411-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05411-28.h5,CPTAC-LSCC
C3L-04336-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04336-25.h5,CPTAC-LSCC
C3L-04868-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04868-24.h5,CPTAC-LSCC
C3N-03092-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03092-27.h5,CPTAC-LSCC
C3L-04086-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04086-28.h5,CPTAC-LSCC
C3N-01768-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01768-29.h5,CPTAC-LSCC
C3L-01838-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01838-26.h5,CPTAC-LSCC
C3L-01455-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01455-24.h5,CPTAC-LSCC
C3L-04861-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04861-24.h5,CPTAC-LSCC
C3L-04781-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04781-26.h5,CPTAC-LSCC
C3L-04868-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04868-25.h5,CPTAC-LSCC
C3L-03987-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03987-24.h5,CPTAC-LSCC
C3L-02619-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02619-27.h5,CPTAC-LSCC
C3L-02624-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02624-28.h5,CPTAC-LSCC
C3L-02963-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02963-22.h5,CPTAC-LSCC
C3N-03875-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03875-25.h5,CPTAC-LSCC
C3L-05398-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05398-23.h5,CPTAC-LSCC
C3L-04878-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04878-24.h5,CPTAC-LSCC
C3L-01884-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-01884-23.h5,CPTAC-LSCC
C3N-01020-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01020-21.h5,CPTAC-LSCC
C3L-04071-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04071-22.h5,CPTAC-LSCC
C3L-02170-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02170-21.h5,CPTAC-LSCC
C3L-04921-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04921-27.h5,CPTAC-LSCC
C3L-05020-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05020-27.h5,CPTAC-LSCC
C3N-04155-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04155-21.h5,CPTAC-LSCC
C3L-04071-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04071-21.h5,CPTAC-LSCC
C3L-02168-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02168-25.h5,CPTAC-LSCC
C3L-04409-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04409-21.h5,CPTAC-LSCC
C3N-03441-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03441-21.h5,CPTAC-LSCC
C3L-04379-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04379-21.h5,CPTAC-LSCC
C3L-05693-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05693-26.h5,CPTAC-LSCC
C3L-04858-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04858-23.h5,CPTAC-LSCC
C3N-03662-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03662-22.h5,CPTAC-LSCC
C3L-02968-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02968-26.h5,CPTAC-LSCC
C3L-05417-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05417-27.h5,CPTAC-LSCC
C3N-00309-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00309-23.h5,CPTAC-LSCC
C3L-04014-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04014-25.h5,CPTAC-LSCC
C3N-01028-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01028-26.h5,CPTAC-LSCC
C3L-04878-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04878-25.h5,CPTAC-LSCC
C3L-03963-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03963-23.h5,CPTAC-LSCC
C3L-05369-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05369-22.h5,CPTAC-LSCC
C3L-03678-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03678-23.h5,CPTAC-LSCC
C3N-03851-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03851-24.h5,CPTAC-LSCC
C3L-06169-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-06169-25.h5,CPTAC-LSCC
C3L-05411-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05411-26.h5,CPTAC-LSCC
C3L-04863-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04863-21.h5,CPTAC-LSCC
C3L-04874-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04874-26.h5,CPTAC-LSCC
C3L-03963-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03963-27.h5,CPTAC-LSCC
C3L-04916-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04916-27.h5,CPTAC-LSCC
C3N-02339-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02339-22.h5,CPTAC-LSCC
C3L-04408-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04408-21.h5,CPTAC-LSCC
C3L-05397-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05397-22.h5,CPTAC-LSCC
C3N-05923-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-05923-21.h5,CPTAC-LSCC
C3L-06169-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-06169-27.h5,CPTAC-LSCC
C3L-02650-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02650-28.h5,CPTAC-LSCC
C3L-05420-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05420-24.h5,CPTAC-LSCC
C3L-04921-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04921-23.h5,CPTAC-LSCC
C3L-02650-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02650-23.h5,CPTAC-LSCC
C3L-02648-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02648-29.h5,CPTAC-LSCC
C3N-02523-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02523-24.h5,CPTAC-LSCC
C3L-03962-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03962-25.h5,CPTAC-LSCC
C3N-00839-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00839-22.h5,CPTAC-LSCC
C3L-00923-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00923-26.h5,CPTAC-LSCC
C3N-00211-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00211-24.h5,CPTAC-LSCC
C3N-00247-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00247-23.h5,CPTAC-LSCC
C3L-05022-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05022-26.h5,CPTAC-LSCC
C3L-04216-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04216-27.h5,CPTAC-LSCC
C3L-05422-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05422-25.h5,CPTAC-LSCC
C3L-04856-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04856-23.h5,CPTAC-LSCC
C3L-03965-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-03965-21.h5,CPTAC-LSCC
C3L-02648-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02648-21.h5,CPTAC-LSCC
C3N-01411-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01411-23.h5,CPTAC-LSCC
C3L-04887-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04887-28.h5,CPTAC-LSCC
C3N-01411-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01411-27.h5,CPTAC-LSCC
C3N-00211-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-00211-23.h5,CPTAC-LSCC
C3L-04878-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04878-26.h5,CPTAC-LSCC
C3L-04728-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04728-21.h5,CPTAC-LSCC
C3L-04883-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04883-26.h5,CPTAC-LSCC
C3L-02552-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02552-22.h5,CPTAC-LSCC
C3L-02649-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02649-25.h5,CPTAC-LSCC
C3L-02168-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02168-21.h5,CPTAC-LSCC
C3N-04162-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04162-22.h5,CPTAC-LSCC
C3L-05398-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05398-22.h5,CPTAC-LSCC
C3L-04086-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04086-24.h5,CPTAC-LSCC
C3L-05398-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05398-24.h5,CPTAC-LSCC
C3L-04878-28,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04878-28.h5,CPTAC-LSCC
C3N-04609-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04609-26.h5,CPTAC-LSCC
C3L-05427-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05427-21.h5,CPTAC-LSCC
C3L-04361-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04361-21.h5,CPTAC-LSCC
C3N-03424-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03424-23.h5,CPTAC-LSCC
C3L-04916-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04916-22.h5,CPTAC-LSCC
C3N-01028-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01028-21.h5,CPTAC-LSCC
C3L-04874-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04874-24.h5,CPTAC-LSCC
C3N-02284-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02284-22.h5,CPTAC-LSCC
C3N-03662-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03662-21.h5,CPTAC-LSCC
C3L-04880-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04880-22.h5,CPTAC-LSCC
C3N-03848-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03848-21.h5,CPTAC-LSCC
C3L-05020-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05020-21.h5,CPTAC-LSCC
C3L-04336-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04336-22.h5,CPTAC-LSCC
C3L-02127-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02127-23.h5,CPTAC-LSCC
C3L-05423-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05423-23.h5,CPTAC-LSCC
C3L-02627-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02627-21.h5,CPTAC-LSCC
C3N-03424-29,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-03424-29.h5,CPTAC-LSCC
C3L-04887-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04887-23.h5,CPTAC-LSCC
C3L-05395-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05395-25.h5,CPTAC-LSCC
C3N-04170-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-04170-21.h5,CPTAC-LSCC
C3L-02358-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02358-22.h5,CPTAC-LSCC
C3L-05399-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05399-22.h5,CPTAC-LSCC
C3L-04334-25,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04334-25.h5,CPTAC-LSCC
C3L-02624-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02624-22.h5,CPTAC-LSCC
C3N-01018-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01018-24.h5,CPTAC-LSCC
C3N-01025-26,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01025-26.h5,CPTAC-LSCC
C3L-04014-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04014-21.h5,CPTAC-LSCC
C3N-02575-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02575-23.h5,CPTAC-LSCC
C3L-04912-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04912-21.h5,CPTAC-LSCC
C3N-01020-27,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01020-27.h5,CPTAC-LSCC
C3L-04880-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04880-24.h5,CPTAC-LSCC
C3L-02669-24,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-02669-24.h5,CPTAC-LSCC
C3N-01025-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-01025-23.h5,CPTAC-LSCC
C3L-04856-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-04856-21.h5,CPTAC-LSCC
C3L-00445-23,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-00445-23.h5,CPTAC-LSCC
C3L-05020-22,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3L-05020-22.h5,CPTAC-LSCC
C3N-02339-21,datasets/features/CPTAC/LSCC/conch_features/h5_files/C3N-02339-21.h5,CPTAC-LSCC
